spatial_id,atm,atm,atm,bakery,bakery,bakery,bakery,bakery,bank,bank,bank,beauty_salon,beauty_salon,beauty_salon,beauty_salon,beauty_salon,book_store,book_store,book_store,bus_station,bus_station,bus_station,cafe,cafe,cafe,cafe,cafe,clothing_store,clothing_store,clothing_store,clothing_store,clothing_store,convenience_store,convenience_store,convenience_store,convenience_store,convenience_store,dentist,dentist,dentist,department_store,department_store,department_store,doctor,doctor,doctor,electronics_store,electronics_store,electronics_store,florist,florist,florist,furniture_store,furniture_store,furniture_store,gym,gym,gym,hair_care,hair_care,hair_care,hair_care,hair_care,hardware_store,hardware_store,hardware_store,home_goods_store,home_goods_store,home_goods_store,home_goods_store,home_goods_store,hospital,hospital,hospital,laundry,laundry,laundry,library,library,library,liquor_store,liquor_store,liquor_store,meal_takeaway,meal_takeaway,meal_takeaway,meal_takeaway,meal_takeaway,park,park,park,park,park,pet_store,pet_store,pet_store,pharmacy,pharmacy,pharmacy,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,school,school,school,shoe_store,shoe_store,shoe_store,shopping_mall,shopping_mall,shopping_mall,store,store,store,store,store,supermarket,supermarket,supermarket,supermarket,supermarket,train_station
060770033073,25,26,28,10,10,15,22,27,16,27,29,25,27,34,34,51,14,16,17,34,37,38,16,29,30,38,62,18,26,28,28,43,15,15,17,26,28,21,21,21,26,29,47,25,25,26,18,19,20,14,16,16,17,18,39,13,14,15,17,17,18,24,41,16,22,31,27,27,30,30,35,16,16,16,16,20,62,12,15,58,35,37,42,16,16,29,57,62,16,19,24,24,53,19,28,30,18,18,18,28,28,29,32,32,32,32,33,34,34,28,28,29,24,28,29,29,35,43,32,32,35,35,41,15,15,19,26,39,26
060770033081,21,21,22,3,11,13,19,19,8,19,21,18,21,24,24,42,5,9,10,27,30,35,10,21,22,49,54,11,16,19,29,51,10,11,11,11,17,14,14,14,22,22,41,21,21,22,14,17,51,7,9,9,10,14,17,6,11,17,11,14,16,21,33,9,18,23,22,23,23,23,28,12,12,12,9,47,55,5,7,50,12,26,29,9,20,21,53,55,10,17,17,37,46,11,20,23,12,12,12,23,24,25,25,25,25,27,28,36,36,19,21,22,20,22,22,20,25,34,28,28,28,28,35,7,7,13,19,32,22
060770033101,36,37,37,20,22,22,28,34,22,34,34,30,31,32,39,61,23,23,24,41,43,47,23,34,35,43,67,33,33,34,48,65,23,29,29,33,33,32,32,32,34,36,52,36,36,36,29,30,69,20,20,29,31,33,44,22,24,24,24,32,32,33,34,21,29,36,35,37,37,40,40,27,27,27,29,30,61,24,24,69,28,42,47,22,22,33,66,68,25,28,28,31,64,26,33,35,33,33,33,37,37,39,40,43,44,45,46,51,51,33,34,39,33,33,35,33,40,54,40,40,43,43,46,29,30,31,31,44,36
060770033102,34,34,34,18,23,23,34,39,28,31,39,27,28,36,37,59,26,30,32,40,42,42,29,31,32,40,64,29,30,31,31,46,29,30,30,37,38,29,29,29,31,34,49,33,33,33,26,31,67,18,18,27,30,41,42,19,21,31,26,26,29,30,30,19,33,34,32,35,35,35,37,24,24,24,28,31,65,27,27,66,23,26,45,28,28,36,64,65,22,36,46,48,66,31,31,33,30,30,30,34,35,37,37,37,40,40,41,42,42,30,33,36,31,31,32,25,31,37,37,38,40,40,40,27,27,28,31,42,34
060770033111,36,40,48,23,26,26,32,38,25,37,38,33,34,42,42,65,27,27,38,46,48,48,25,37,38,46,70,34,34,36,36,37,26,35,36,36,37,35,35,35,37,40,55,39,39,39,26,32,73,24,24,32,36,47,48,25,27,30,27,32,32,35,35,24,33,39,38,40,40,40,43,30,30,30,32,33,71,27,28,72,29,32,45,25,25,35,70,71,28,35,37,53,71,30,36,38,36,36,36,40,40,42,43,43,47,47,47,48,50,36,39,42,36,37,38,31,36,43,43,43,46,46,46,33,33,34,34,47,39
060770033112,39,39,40,23,23,24,30,35,30,35,37,33,33,42,42,64,24,31,37,46,48,48,30,37,38,46,69,32,35,36,51,68,31,31,31,36,36,35,35,35,37,39,55,39,39,39,25,31,72,23,23,28,31,33,46,25,26,27,31,31,32,32,33,24,30,38,40,40,40,42,42,30,30,30,30,64,70,25,26,72,31,45,50,30,30,32,69,70,28,32,37,53,71,27,36,38,35,35,35,40,40,42,42,46,47,48,50,53,53,36,37,41,36,36,38,36,42,56,43,43,45,45,45,28,28,32,34,47,39
060770033121,24,24,25,6,6,8,16,21,11,21,21,19,21,25,25,50,8,12,13,31,33,33,12,14,21,22,30,14,20,21,22,36,15,16,20,21,21,20,20,20,22,25,40,24,24,24,15,17,17,9,9,10,12,21,31,4,4,8,13,13,13,18,21,9,16,23,23,26,26,26,28,15,15,15,12,14,50,9,10,57,17,18,35,12,12,19,20,55,12,13,17,17,35,14,20,23,15,15,15,24,25,27,28,31,31,32,34,36,39,21,24,27,22,22,23,22,25,42,28,28,31,31,31,10,10,16,19,32,24
060770033122,22,23,23,4,4,7,14,20,9,19,20,17,19,23,23,48,6,10,11,28,29,32,10,12,19,20,28,12,15,19,20,34,13,14,18,19,19,18,18,18,20,23,39,22,22,24,14,15,15,7,7,8,11,13,29,2,5,8,11,11,12,16,31,8,15,21,22,24,24,24,26,13,13,14,10,12,53,8,8,55,16,27,32,10,10,17,18,54,10,11,12,15,35,12,19,22,13,13,13,22,24,26,26,26,29,29,30,31,32,19,22,25,20,20,21,20,23,40,26,27,29,29,29,8,8,14,18,30,23
060770033123,19,20,25,6,6,9,17,22,10,22,22,18,21,27,27,45,9,10,11,25,28,31,10,22,23,31,55,12,16,21,22,37,11,12,12,21,22,15,15,15,20,22,40,19,19,20,13,14,17,9,9,9,11,13,32,4,7,10,11,11,12,19,34,10,17,24,21,21,21,21,28,10,10,10,10,14,56,10,10,52,21,29,30,10,10,12,19,55,10,13,17,17,36,14,22,23,12,12,12,23,23,24,25,25,26,28,28,29,33,21,21,22,18,22,22,22,28,37,26,26,26,28,29,9,9,13,19,33,20
060770033131,21,24,24,8,9,9,18,23,12,19,23,17,20,22,22,49,10,14,20,29,30,32,15,19,20,28,56,14,15,17,20,36,19,19,20,20,22,19,19,19,21,24,39,23,23,23,10,16,17,8,8,11,13,23,29,3,5,10,14,14,15,16,16,9,18,21,25,25,25,28,35,14,14,14,15,49,53,11,11,56,16,20,32,12,19,20,54,55,12,16,16,36,36,15,18,22,20,20,20,23,27,31,32,32,33,33,34,35,38,20,26,26,21,21,22,15,21,27,27,28,30,30,30,11,11,17,18,30,24
060770033132,17,20,20,4,7,7,16,21,11,17,21,14,21,32,45,45,8,12,13,25,27,29,12,14,17,17,52,12,14,16,16,32,16,16,16,17,20,16,16,16,18,20,37,20,20,20,6,12,15,4,4,9,12,20,21,1,4,9,13,13,14,15,17,5,16,18,21,21,22,24,32,11,11,11,14,45,50,9,10,53,12,16,30,12,18,45,51,52,9,12,20,32,33,14,16,19,16,16,16,20,23,28,28,29,29,30,31,32,34,17,22,22,17,17,19,17,23,37,24,24,26,26,27,10,10,15,16,27,20
060770034031,36,37,40,30,30,36,40,45,34,38,45,34,36,41,42,65,32,36,38,45,45,45,35,35,38,39,70,35,36,37,37,46,36,36,37,44,44,36,36,36,38,40,56,40,40,41,26,32,37,24,24,33,37,47,49,26,28,32,33,33,36,36,36,25,39,40,39,41,42,44,52,31,31,31,34,65,71,33,34,73,37,46,51,35,35,35,43,70,29,42,54,68,72,37,38,39,36,36,36,40,43,48,48,49,49,49,50,51,52,37,40,42,37,37,39,32,37,57,44,44,46,46,47,33,33,35,37,48,40
060770034032,30,32,35,24,24,30,35,40,29,32,40,28,31,37,47,60,27,31,33,40,40,40,29,30,32,33,65,30,31,31,32,40,30,31,31,38,39,30,30,30,32,35,50,34,34,35,21,27,32,19,19,27,29,31,42,20,22,27,27,27,30,31,31,19,34,35,33,36,36,38,46,25,25,25,28,60,66,28,28,67,37,40,46,29,29,37,65,66,23,37,49,62,66,31,32,33,31,31,31,34,37,42,42,43,43,44,45,46,46,31,34,37,32,32,33,26,32,52,38,39,41,41,41,28,28,29,32,42,34
060770034033,29,30,34,23,23,29,33,39,31,31,39,29,34,35,36,58,25,29,32,39,39,44,28,29,31,32,63,28,30,30,31,39,29,29,30,37,37,29,29,29,31,33,49,33,33,34,20,26,30,18,18,26,30,41,42,19,21,26,26,26,29,29,29,18,33,34,32,34,35,35,45,24,24,24,27,58,64,27,27,66,30,44,44,28,28,29,36,64,22,26,47,61,65,30,31,31,30,30,30,33,36,41,41,42,42,43,44,45,45,30,33,36,30,31,32,25,30,37,37,37,40,40,40,26,27,28,31,41,33
060770034041,34,36,37,26,26,27,42,42,34,34,42,31,35,35,36,37,29,32,34,43,45,45,32,33,34,34,66,32,33,33,34,42,29,29,32,33,41,32,32,32,34,37,53,36,36,37,23,30,34,21,21,29,31,33,40,22,24,26,29,29,32,33,33,21,31,37,35,38,38,39,41,27,27,28,28,42,62,30,30,69,39,47,47,31,39,62,68,68,30,31,50,64,68,33,34,34,33,33,68,39,39,43,44,44,45,46,46,48,48,36,37,54,34,34,35,38,40,40,40,43,43,43,47,30,30,31,34,44,36
060770034042,32,32,35,25,25,25,31,41,31,31,41,29,34,34,35,60,27,30,32,42,44,44,31,31,32,32,64,30,30,30,32,65,28,28,31,31,39,31,31,31,33,35,51,35,35,36,22,28,32,20,20,28,30,32,39,21,23,24,28,28,31,31,31,20,29,36,34,37,37,37,38,26,26,27,25,41,60,29,29,68,38,44,44,30,31,38,65,67,29,37,47,63,67,30,33,33,32,32,66,38,38,42,43,43,44,45,45,47,47,35,36,53,32,33,34,35,39,39,39,42,42,42,45,28,29,30,33,42,35
060770034043,31,34,34,24,24,26,34,39,32,32,39,32,32,35,36,37,26,29,32,41,43,43,29,30,32,33,64,29,30,31,46,63,26,27,30,37,38,30,30,30,32,34,50,34,34,34,20,26,31,18,18,27,29,31,41,20,22,25,27,27,30,30,30,19,30,34,35,35,36,38,46,25,25,25,28,40,59,28,28,67,31,45,45,29,29,30,37,64,23,27,32,48,66,31,32,32,30,30,65,34,37,42,42,43,43,44,45,46,46,34,35,52,31,31,33,26,31,37,38,38,40,40,44,27,27,29,31,42,34
060770034044,30,33,33,23,23,29,33,38,31,31,38,31,31,35,36,45,25,28,31,38,39,42,28,31,31,39,63,28,29,30,45,62,25,25,29,36,37,29,29,29,30,33,48,32,32,32,19,25,30,17,17,26,27,29,40,19,20,26,25,25,28,29,29,18,32,33,34,34,35,37,45,24,24,24,27,39,58,26,27,66,30,44,44,27,28,28,35,63,22,26,30,47,65,30,30,31,29,29,64,33,36,41,41,41,42,42,44,44,44,33,34,51,30,30,32,25,30,36,36,37,39,39,43,26,26,28,30,41,33
060770034051,30,32,33,22,22,24,33,38,30,30,38,31,34,35,36,45,25,28,31,38,39,41,28,30,31,38,63,28,29,29,44,62,25,25,28,36,37,28,28,28,30,33,48,32,32,32,19,25,30,17,17,25,27,29,40,18,20,23,25,25,28,28,28,17,27,33,34,34,34,36,44,23,23,24,24,38,58,26,26,65,29,43,43,27,27,28,35,63,21,25,30,46,64,29,30,30,29,29,64,32,35,40,41,41,42,42,43,44,44,33,34,50,30,30,31,24,30,36,36,36,39,39,43,26,26,27,30,40,32
060770034052,30,32,32,22,23,23,38,39,28,28,39,27,31,32,32,58,25,28,29,40,42,42,28,28,29,29,30,27,27,28,29,39,26,26,27,29,37,29,29,29,31,33,48,33,33,34,20,24,30,17,17,26,28,30,37,19,21,21,26,26,29,29,29,18,25,34,32,34,35,35,36,24,24,24,22,39,58,27,27,66,35,41,41,28,36,58,62,65,25,27,28,44,65,27,31,31,30,30,64,36,36,40,41,41,42,42,43,45,45,33,34,51,30,30,32,32,37,37,37,40,40,40,43,26,26,28,31,38,33
060770034053,27,30,31,20,20,20,23,36,28,28,36,29,29,31,32,33,22,25,29,36,37,39,26,28,29,36,60,25,27,27,42,60,23,23,26,34,34,26,26,26,28,30,46,30,30,30,17,23,27,15,15,23,25,27,38,16,18,22,23,23,26,26,26,15,27,31,32,32,32,34,42,21,21,22,24,36,56,24,24,63,27,41,41,25,25,26,33,61,19,23,28,44,62,27,28,28,27,27,62,30,33,38,39,39,40,40,41,42,42,31,31,48,27,28,29,27,34,48,34,34,37,37,40,24,24,25,28,38,30
060770034061,29,32,40,22,22,28,32,37,26,30,37,26,28,34,34,57,24,28,30,37,37,41,27,27,30,30,62,27,28,29,29,29,28,28,28,35,36,28,28,28,29,32,47,31,31,31,18,24,29,16,16,25,26,37,39,18,19,24,24,24,27,28,28,17,31,32,30,33,34,35,44,23,23,23,26,57,63,25,26,65,24,38,43,26,27,34,62,63,21,34,46,60,64,29,30,31,28,28,28,32,35,38,40,40,40,40,42,43,46,28,32,34,29,29,31,24,29,49,35,36,38,38,38,25,25,27,29,40,32
060770034062,26,27,31,20,20,26,30,36,25,28,36,26,31,32,33,55,22,26,29,36,36,41,25,26,28,29,60,25,27,27,28,36,26,27,27,34,34,26,26,26,28,30,46,30,30,31,17,23,27,15,15,23,27,38,39,16,18,23,23,23,26,26,26,15,30,31,29,31,32,32,42,21,21,21,24,55,61,24,24,63,27,41,41,25,25,26,33,61,19,23,44,58,62,27,28,28,27,27,27,30,33,38,38,39,39,40,41,42,42,27,30,33,27,28,29,22,27,34,34,34,37,37,37,24,24,25,28,38,30
060770034071,24,28,36,17,17,23,28,33,22,25,33,24,30,30,52,53,20,24,26,33,33,33,23,25,26,34,58,22,24,24,25,25,23,24,24,31,32,23,23,23,25,28,43,27,27,27,14,20,25,12,12,20,22,33,35,13,15,20,20,20,23,23,23,12,27,28,26,29,29,31,39,18,18,18,21,53,59,21,21,60,20,38,38,22,22,23,30,58,16,20,41,55,59,24,25,26,24,24,24,27,30,35,35,36,36,36,37,38,39,24,27,30,25,25,26,19,24,31,31,31,34,34,34,21,21,22,25,35,27
060770034072,19,22,30,10,10,18,22,27,16,20,27,18,22,24,24,46,14,18,20,27,27,27,17,20,20,29,54,17,18,19,19,19,17,18,18,19,26,18,18,18,19,22,37,21,21,21,8,14,19,6,6,15,16,27,29,7,9,15,14,14,17,18,18,7,21,22,23,23,23,24,34,13,13,13,16,47,53,15,16,55,14,33,33,16,24,47,52,53,11,25,34,36,54,19,19,20,18,18,18,22,25,30,30,30,30,31,33,33,33,18,22,24,19,19,21,14,19,25,25,26,28,28,28,15,15,17,19,30,22
060770034091,22,25,37,15,15,17,21,30,20,20,30,19,23,24,28,50,17,20,21,30,32,34,20,20,21,21,48,20,20,21,31,37,18,18,20,22,29,21,21,21,23,25,40,25,25,25,11,18,22,9,9,18,20,22,29,10,13,16,18,18,21,21,21,10,21,25,24,26,27,28,37,16,16,16,17,31,50,19,19,58,27,34,34,20,21,28,50,55,19,20,29,37,57,23,23,24,21,21,56,25,27,32,33,34,34,35,36,37,37,25,26,43,22,22,24,22,24,29,29,29,32,32,35,18,18,20,22,31,25
060770034092,18,19,33,11,11,11,13,25,15,15,25,15,17,19,24,46,12,16,17,26,26,28,15,16,16,17,18,14,16,17,18,30,15,15,17,17,24,17,17,17,19,21,35,21,21,21,7,12,19,5,5,13,10,16,18,6,8,16,14,14,17,17,17,6,17,20,22,22,22,23,23,12,12,12,12,18,46,13,14,54,21,29,29,16,17,22,45,49,15,16,32,51,53,18,19,19,17,17,52,21,23,29,30,30,30,31,32,33,33,21,22,23,18,18,20,18,19,24,25,25,27,27,28,14,14,16,20,26,21
060770034093,19,22,22,11,11,12,16,27,16,19,27,18,20,24,25,34,14,18,20,27,27,28,16,17,17,19,20,17,18,19,19,19,17,18,18,19,26,17,17,17,19,22,37,21,21,21,8,14,19,6,6,15,16,18,25,7,9,15,14,14,17,18,18,7,20,22,23,23,25,26,33,12,12,13,16,47,53,15,15,54,31,33,33,16,24,46,52,53,10,19,36,51,54,19,19,19,18,18,18,21,25,30,30,30,31,31,32,33,33,22,23,24,19,19,20,19,25,25,25,26,28,28,28,15,15,16,19,30,22
060770034101,22,23,26,15,16,22,26,31,20,23,31,22,24,28,29,50,18,22,24,31,31,32,21,21,24,24,56,21,22,23,23,31,21,22,22,29,30,22,22,22,23,26,41,25,25,25,12,18,23,10,10,19,20,22,34,11,13,19,18,18,21,22,22,11,25,26,25,27,28,29,38,17,17,17,20,51,57,19,20,58,22,37,37,20,21,21,28,56,14,18,23,40,58,23,23,23,22,22,22,26,29,32,34,34,34,35,37,37,37,26,27,28,23,23,25,18,23,29,29,30,32,32,32,19,19,21,23,34,26
060770034102,25,28,28,18,18,18,24,33,26,26,33,26,26,30,31,53,20,23,26,33,34,37,23,23,26,26,34,23,24,25,40,57,20,24,25,31,32,24,24,24,26,28,44,28,28,28,14,20,25,12,12,21,23,25,35,14,16,21,21,21,23,24,24,13,27,28,29,29,30,32,40,19,19,19,22,34,53,21,22,61,30,39,39,22,30,53,58,59,22,26,32,42,60,25,26,26,24,24,59,28,31,36,37,37,37,38,39,40,40,28,29,46,25,25,27,25,31,31,32,32,34,34,38,21,21,23,25,36,28
060770034103,26,29,30,19,19,22,25,35,27,27,35,23,27,28,32,54,21,24,28,36,38,38,24,25,26,27,28,24,26,26,35,41,22,22,25,26,33,25,25,25,27,29,45,29,29,29,16,22,26,13,13,22,24,26,33,15,17,21,22,22,25,25,25,14,26,30,28,31,31,31,32,20,20,20,23,35,54,23,23,62,31,40,40,24,32,54,60,61,23,27,33,43,61,26,27,27,26,26,60,32,32,36,37,37,38,38,39,41,41,29,29,47,26,26,28,33,33,33,33,36,36,36,39,22,23,24,27,37,29
060770035003,27,34,52,16,17,22,27,36,26,29,36,27,28,30,30,35,23,24,27,37,38,39,24,25,29,33,56,23,23,28,29,37,21,23,25,29,35,28,28,28,30,32,44,32,32,33,24,30,65,16,16,25,22,35,36,16,17,19,24,25,25,28,28,17,21,NA,32,32,34,34,34,23,23,24,29,57,62,25,28,65,22,24,29,25,27,27,57,58,19,21,27,38,64,23,27,30,29,63,63,33,39,39,40,40,41,41,41,42,44,32,32,52,29,29,31,28,36,36,35,39,39,39,42,25,25,27,31,34,32
060770037002,39,52,55,32,35,38,41,43,34,43,43,34,35,39,47,47,48,53,61,32,40,41,39,44,44,50,53,36,39,41,41,46,28,38,41,47,48,39,46,47,27,40,43,38,48,48,41,46,53,42,43,54,42,42,47,32,43,44,31,39,43,44,44,32,35,42,41,44,45,47,50,41,42,46,29,33,45,34,35,37,31,34,47,40,40,58,59,59,40,43,44,47,47,39,41,42,29,43,48,32,42,42,43,44,45,47,47,48,49,32,44,48,41,41,44,45,47,47,39,41,42,42,46,28,36,40,43,47,42
060770037003,26,35,37,27,30,33,38,41,29,38,38,32,33,34,34,36,48,49,50,23,31,32,34,37,38,39,43,20,31,34,38,40,20,36,37,37,37,37,38,38,20,35,38,36,36,37,22,35,38,33,36,37,34,35,36,34,34,39,29,34,36,37,38,30,32,37,21,24,29,34,36,20,33,39,28,39,40,29,30,32,26,34,37,32,36,39,40,41,32,36,37,38,40,34,36,37,20,20,35,22,32,32,32,34,34,35,36,39,40,23,23,35,36,36,39,36,40,42,24,28,30,30,31,19,25,27,34,36,35
060770038011,22,24,39,25,27,38,39,44,29,30,34,24,27,28,34,37,23,38,41,35,35,36,24,34,36,39,40,18,20,36,37,38,22,24,29,36,37,24,26,32,34,38,41,20,34,34,31,33,35,22,27,36,25,25,34,22,24,42,22,22,26,37,37,23,27,31,19,25,26,33,37,39,39,40,30,31,37,36,36,45,39,39,43,10,20,40,41,42,30,31,32,34,36,37,47,49,33,35,37,24,24,25,25,25,26,29,29,34,38,21,37,40,31,37,40,29,29,45,27,27,27,29,34,22,32,33,37,39,28
060770038012,18,18,19,21,23,27,34,41,25,29,36,20,23,24,30,32,18,34,37,31,31,31,14,20,25,32,35,14,26,33,33,34,18,19,25,32,33,20,22,28,30,34,37,16,30,30,27,29,30,18,23,32,20,21,34,18,20,32,17,18,22,32,33,18,27,33,15,20,21,33,34,35,35,39,26,29,31,31,32,34,26,30,35,6,6,16,36,37,21,23,27,30,31,33,43,45,17,28,31,20,20,20,20,21,22,24,25,30,32,30,32,33,27,33,36,25,25,41,23,23,23,24,30,18,28,29,33,35,24
060770038013,19,20,35,22,24,35,36,41,26,30,30,21,24,25,31,33,19,35,38,32,32,32,15,26,31,33,38,15,27,33,34,35,19,20,26,33,34,21,23,29,31,35,38,17,31,31,28,30,31,19,24,33,21,22,31,19,21,39,19,19,23,33,34,20,28,35,16,22,22,30,34,36,36,37,24,32,34,32,33,42,36,36,39,7,17,37,37,39,27,28,28,31,32,34,44,46,29,32,34,21,21,21,21,21,22,23,25,26,31,18,33,34,28,34,37,26,26,42,24,24,24,25,31,19,29,30,34,36,25
060770038021,15,16,17,17,18,20,24,31,22,26,26,17,20,20,27,30,15,31,34,16,25,28,22,24,28,29,34,13,23,29,30,31,15,15,22,29,30,17,19,25,27,31,34,15,17,27,26,28,29,15,20,29,18,18,20,15,17,31,15,15,21,30,30,16,24,25,12,17,17,18,19,31,32,36,14,26,30,29,31,32,14,17,28,3,3,13,33,33,8,20,23,24,25,30,36,40,25,26,30,12,12,17,17,17,18,18,19,27,28,13,23,30,24,27,33,22,22,38,20,20,23,25,26,15,25,26,29,30,21
060770038022,17,17,18,19,20,22,26,32,24,27,35,21,21,23,29,31,17,32,35,26,26,29,12,19,26,30,33,13,15,30,31,33,17,24,24,30,32,19,20,27,29,32,36,17,18,29,26,28,30,17,21,30,19,20,22,17,19,33,16,17,23,31,32,17,26,26,13,18,19,19,20,33,34,37,24,27,32,30,32,32,16,29,33,4,4,15,34,36,9,12,21,26,30,32,42,44,27,29,32,18,19,19,19,20,20,24,29,29,31,25,28,32,25,29,35,24,24,40,21,23,23,23,26,17,26,27,30,31,23
060770038023,19,31,34,19,21,22,26,33,26,28,29,20,22,22,30,32,18,33,36,18,29,30,15,27,29,31,36,13,16,32,32,34,17,18,25,31,32,19,21,28,29,33,36,17,19,30,27,29,31,17,22,31,20,20,22,18,20,33,17,18,22,23,33,18,27,27,14,19,20,20,21,34,34,38,26,28,28,31,31,35,19,25,34,4,5,35,35,36,22,23,27,29,31,33,38,43,28,28,32,14,14,19,20,20,20,20,21,29,30,17,22,26,26,29,29,24,25,41,22,25,26,26,28,18,25,28,31,32,23
060770038031,18,24,27,15,21,22,33,33,21,27,28,19,20,22,22,30,27,32,35,18,27,29,23,24,26,26,26,31,31,32,33,33,21,24,25,31,33,19,21,27,28,31,33,18,19,29,26,28,33,17,22,30,14,22,28,19,22,32,17,18,21,23,32,22,26,30,14,20,22,22,23,33,33,36,25,26,36,27,29,33,23,24,34,15,17,34,35,38,17,24,25,27,31,31,36,42,28,28,33,14,14,19,20,21,21,22,22,25,27,19,28,28,26,33,34,26,35,39,22,23,24,25,25,17,23,25,31,33,23
060770038032,38,43,45,27,32,34,38,45,30,32,40,31,34,34,41,43,29,44,47,36,38,38,25,36,38,40,47,25,27,36,42,43,29,29,36,42,43,31,33,39,41,42,44,29,31,41,40,40,41,29,34,43,31,32,34,29,31,37,28,29,35,43,44,34,38,41,25,31,32,32,32,45,46,50,34,41,47,38,44,46,28,35,46,17,46,47,47,49,30,34,39,40,42,44,54,55,40,40,42,25,25,31,31,31,31,32,33,41,42,28,34,37,38,40,41,36,36,51,32,33,34,37,38,29,32,33,42,43,35
060770038033,19,29,29,28,29,31,31,37,17,28,36,25,26,29,30,31,36,41,44,23,25,26,30,32,35,35,35,28,29,31,32,33,26,28,29,33,34,28,30,31,29,30,37,27,28,28,29,31,36,26,31,31,23,29,31,28,30,30,26,27,30,30,32,19,27,28,19,23,27,29,30,35,42,42,34,34,37,29,31,36,26,30,32,26,33,33,34,37,26,27,29,31,36,30,35,42,30,35,35,25,25,25,25,25,26,27,28,28,30,23,28,30,29,33,35,34,35,38,21,25,25,29,31,19,20,26,28,34,32
060770039001,73,79,81,81,85,86,91,93,80,90,96,75,84,84,85,92,79,82,96,70,78,87,75,76,80,96,99,75,83,83,84,84,79,86,91,91,92,75,82,82,75,79,92,76,76,76,80,80,98,78,82,87,74,74,79,76,82,83,70,78,86,86,86,78,84,86,75,77,81,82,82,72,83,84,80,81,86,91,92,95,78,80,85,79,81,83,85,97,73,83,85,85,91,84,88,90,72,82,86,69,73,74,75,76,77,81,82,83,88,72,75,79,75,83,92,70,86,86,78,78,79,81,81,82,82,84,85,88,74
060770040021,57,58,60,40,44,49,51,56,46,51,58,56,61,63,63,72,40,46,47,65,68,71,48,58,67,89,90,48,50,52,72,88,47,48,48,48,48,51,51,51,58,59,76,58,58,60,46,48,49,44,44,44,47,49,50,42,43,46,48,49,57,69,69,45,46,59,59,59,60,60,60,49,49,50,46,85,88,41,42,91,57,66,68,46,48,48,57,90,44,47,52,74,88,44,57,59,49,49,49,60,61,61,61,62,62,62,65,69,73,58,58,79,57,60,76,62,63,76,64,64,65,65,65,44,44,48,54,68,59
